"安装日期","生命周期","国家","应用","版本","买量渠道","注册用户","广告类型","变现渠道","曝光人数","曝光次数","广告收益","点击次数"
2026-07-03,"5",ng,RM12,"1.0.4",facebook,,int,audience-network,32,52,0.4592931597,18
2026-07-03,"3",ng,RM12,"1.0.4",facebook,,int,audience-network,44,113,0.8757816904,35
2026-07-03,"0",ng,RM12,"1.0.3",unknown,,int,audience-network,19,29,0.6357418150,8
2026-07-03,"6",ng,RM12,"1.0.4",facebook,,int,audience-network,25,37,0.3232419011,11
2026-07-03,"4",ng,RM12,"1.0.4",facebook,,int,audience-network,44,76,0.7036977028,27
2026-07-03,"7",ng,RM12,"1.0.4",facebook,,int,audience-network,23,37,0.2428722451,8
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,int,audience-network,556,1123,21.9130540164,463
2026-07-03,"7",ng,RM12,"1.0.3",facebook,,int,audience-network,18,28,0.2766543989,18
2026-07-03,"5",ng,RM12,"1.0.3",facebook,,int,audience-network,32,51,0.4770528410,23
2026-07-03,"2",ng,RM12,"1.0.4",facebook,,int,audience-network,60,112,1.0483622092,34
2026-07-03,"2",ng,RM12,"1.0.3",facebook,,int,mintegral,27,37,0.1888077364,26
2026-07-03,"7",ng,RM12,"1.0.4",facebook,,int,mintegral,10,14,0.0400763656,9
2026-07-03,"3",ng,RM12,"1.0.3",facebook,,int,mintegral,12,14,0.0531228355,14
2026-07-03,"4",ng,RM12,"1.0.3",facebook,,int,mintegral,10,15,0.0472750466,8
2026-07-03,"5",ng,RM12,"1.0.4",facebook,,int,mintegral,10,11,0.0391388634,5
2026-07-03,"2",ng,RM12,"1.0.4",facebook,,int,mintegral,31,40,0.1853508985,22
2026-07-03,"0",ng,RM12,"1.0.4",facebook,,int,mintegral,367,519,4.9695289075,335
2026-07-03,"1",ng,RM12,"1.0.4",facebook,,int,mintegral,59,87,0.5003967288,44
2026-07-03,"1",ng,RM12,"1.0.3",facebook,,int,mintegral,51,75,0.4025576308,40
2026-07-03,"0",ng,RM12,"1.0.3",unknown,,int,mintegral,10,23,0.2909855809,13
2026-07-03,"3",ng,RM12,"1.0.4",facebook,,int,mintegral,18,18,0.0584514127,13
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,int,mintegral,300,431,4.6548866745,285
2026-07-03,"4",ng,RM12,"1.0.4",facebook,,int,mintegral,18,19,0.1179745599,12
2026-07-03,"5",ng,RM12,"1.0.4",facebook,,int,pangle,28,40,0.3521370000,11
2026-07-03,"2",ng,RM12,"1.0.3",facebook,,int,pangle,67,102,1.0946681110,35
2026-07-03,"7",ng,RM12,"1.0.3",facebook,,int,pangle,29,45,0.3664275500,8
2026-07-03,"6",ng,RM12,"1.0.4",facebook,,int,pangle,18,23,0.1832867000,12
2026-07-03,"4",ng,RM12,"1.0.3",facebook,,int,pangle,41,57,0.4353570269,27
2026-07-03,"5",ng,RM12,"1.0.3",facebook,,int,pangle,37,59,0.3990927800,65
2026-07-03,"2",ng,RM12,"1.0.4",facebook,,int,pangle,70,100,0.9063371200,48
2026-07-03,"0",ng,RM12,"1.0.3",unknown,,int,pangle,14,22,0.3964154800,6
2026-07-03,"3",ng,RM12,"1.0.3",facebook,,int,pangle,50,89,0.9946425592,15
2026-07-03,"1",ng,RM12,"1.0.4",facebook,,int,pangle,119,255,1.9805790300,150
2026-07-03,"4",ng,RM12,"1.0.4",facebook,,int,pangle,44,61,0.5426101100,36
2026-07-03,"1",ng,RM12,"1.0.3",facebook,,int,pangle,102,204,2.0850108600,77
2026-07-03,"0",ng,RM12,"1.0.4",unknown,,int,pangle,23,27,0.7492996700,1
2026-07-03,"3",ng,RM12,"1.0.4",facebook,,int,pangle,50,81,0.9297003368,34
2026-07-03,"0",ng,RM12,"1.0.4",facebook,,int,pangle,658,1073,19.1879265878,318
2026-07-03,"6",ng,RM12,"1.0.3",facebook,,int,pangle,29,55,0.5335489028,11
2026-07-03,"7",ng,RM12,"1.0.4",facebook,,int,pangle,19,37,0.1955706100,18
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,int,pangle,462,804,12.5247387588,293
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,int,vungle,41,60,0.7138457881,54
2026-07-03,"0",ng,RM12,"1.0.4",facebook,,int,vungle,57,72,0.6059650334,62
2026-07-03,"5",ng,RM12,"1.0.4",facebook,,int,vungle,13,28,0.0519829533,22
2026-07-03,"6",ng,RM12,"1.0.4",facebook,,nav,admob,29,55,0.3055575200,20
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,nav,admob,554,1099,12.3262389878,492
2026-07-03,"3",ng,RM12,"1.0.3",facebook,,nav,admob,40,83,0.4086431070,23
2026-07-03,"2",ng,RM12,"1.0.3",facebook,,nav,admob,64,160,0.6453601146,44
2026-07-03,"0",ng,RM12,"1.0.4",unknown,,nav,admob,18,20,0.3433555770,11
2026-07-03,"0",ng,RM12,"1.0.4",facebook,,nav,admob,768,1657,18.5686091587,670
2026-07-03,"7",ng,RM12,"1.0.4",facebook,,nav,admob,29,69,0.2046946940,14
2026-07-03,"4",ng,RM12,"1.0.3",facebook,,nav,admob,37,85,0.4024155617,32
2026-07-03,"1",ng,RM12,"1.0.4",facebook,,nav,admob,98,269,1.0948021760,45
2026-07-03,"4",ng,RM12,"1.0.4",facebook,,nav,admob,44,92,0.7529925806,35
2026-07-03,"7",ng,RM12,"1.0.3",facebook,,nav,admob,25,46,0.3063568771,21
2026-07-03,"6",ng,RM12,"1.0.3",facebook,,nav,admob,26,86,0.2824258380,24
2026-07-03,"3",ng,RM12,"1.0.4",facebook,,nav,admob,44,110,0.5005840487,40
2026-07-03,"0",ng,RM12,"1.0.3",unknown,,nav,admob,21,43,0.5064269360,20
2026-07-03,"1",ng,RM12,"1.0.3",facebook,,nav,admob,92,215,1.3086676789,75
2026-07-03,"5",ng,RM12,"1.0.4",facebook,,nav,admob,41,92,0.3899428570,16
2026-07-03,"2",ng,RM12,"1.0.4",facebook,,nav,admob,72,178,0.7075082524,23
2026-07-03,"5",ng,RM12,"1.0.3",facebook,,nav,admob,37,99,0.4126382248,29
2026-07-03,"5",ng,RM12,"1.0.3",facebook,,nav,audience-network,40,72,0.5731185467,24
2026-07-03,"0",ng,RM12,"1.0.3",unknown,,nav,audience-network,37,67,2.9113315160,25
2026-07-03,"6",ng,RM12,"1.0.4",facebook,,nav,audience-network,28,44,0.4886926339,9
2026-07-03,"7",ng,RM12,"1.0.3",facebook,,nav,audience-network,23,28,0.2298493512,12
2026-07-03,"2",ng,RM12,"1.0.3",facebook,,nav,audience-network,84,189,1.8705881792,96
2026-07-03,"6",ng,RM12,"1.0.3",facebook,,nav,audience-network,30,47,0.5787012779,24
2026-07-03,"2",ng,RM12,"1.0.4",facebook,,nav,audience-network,87,148,1.2061959370,90
2026-07-03,"3",ng,RM12,"1.0.3",facebook,,nav,audience-network,54,101,1.0902214587,50
2026-07-03,"3",ng,RM12,"1.0.4",facebook,,nav,audience-network,62,126,1.2463441356,57
2026-07-03,"4",ng,RM12,"1.0.4",facebook,,nav,audience-network,41,64,0.5007830112,18
2026-07-03,"0",ng,RM12,"1.0.4",facebook,,nav,audience-network,1202,2401,86.6819477577,1803
2026-07-03,"0",ng,RM12,"1.0.4",unknown,,nav,audience-network,36,46,3.2228680356,49
2026-07-03,"7",ng,RM12,"1.0.4",facebook,,nav,audience-network,28,50,0.2358648955,10
2026-07-03,"4",ng,RM12,"1.0.3",facebook,,nav,audience-network,40,84,0.9114780903,28
2026-07-03,"1",ng,RM12,"1.0.3",facebook,,nav,audience-network,131,257,2.8349512587,128
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,nav,audience-network,873,1838,62.7370125347,1451
2026-07-03,"5",ng,RM12,"1.0.4",facebook,,nav,audience-network,50,84,0.7179031534,19
2026-07-03,"1",ng,RM12,"1.0.4",facebook,,nav,audience-network,140,281,3.3521567363,126
2026-07-03,"2",ng,RM12,"1.0.4",facebook,,open,admob,13,20,0.1154541660,16
2026-07-03,"0",ng,RM12,"1.0.3",facebook,,open,admob,32,56,1.0204019570,40
2026-07-03,"0",ng,RM12,"1.0.4",facebook,,open,admob,41,57,0.8374835150,40
2026-07-03,"1",ng,RM12,"1.0.4",facebook,,open,admob,25,50,0.2670294880,17
2026-07-03,ALL,ni,RM12,"1.0.4",unknown,11,ALL,ALL,9,12,0.1586603021,2
2026-07-03,ALL,ni,RM12,"1.0.4",facebook,173,ALL,ALL,144,822,8.0541387111,402
2026-07-03,ALL,ni,RM12,"1.0.3",facebook,96,ALL,ALL,71,352,3.4048011406,175
2026-07-03,"0",ni,RM12,"1.0.3",facebook,,int,admob,22,62,0.2012796730,11
2026-07-03,"0",ni,RM12,"1.0.4",facebook,,int,admob,51,115,0.4578478270,24
2026-07-03,"0",ni,RM12,"1.0.3",facebook,,int,audience-network,27,62,0.6326219138,21
2026-07-03,"1",ni,RM12,"1.0.4",facebook,,int,audience-network,12,23,0.2350037480,9
2026-07-03,"0",ni,RM12,"1.0.4",facebook,,int,audience-network,67,124,1.4653059322,59
2026-07-03,"0",ni,RM12,"1.0.3",facebook,,int,mintegral,12,16,0.0608488704,18
2026-07-03,"0",ni,RM12,"1.0.4",facebook,,int,mintegral,18,26,0.0440155954,16
2026-07-03,"0",ni,RM12,"1.0.4",facebook,,nav,admob,55,79,0.5244244260,48
2026-07-03,"0",ni,RM12,"1.0.3",facebook,,nav,admob,28,57,0.3494480260,22
2026-07-03,"1",ni,RM12,"1.0.4",facebook,,nav,audience-network,19,36,0.7283704828,24
2026-07-03,"0",ni,RM12,"1.0.3",facebook,,nav,audience-network,47,95,1.8378782120,75
2026-07-03,"2",ni,RM12,"1.0.4",facebook,,nav,audience-network,11,23,0.2536560272,15
2026-07-03,"0",ni,RM12,"1.0.4",facebook,,nav,audience-network,90,176,3.4603309815,111
2026-07-03,ALL,nl,RM12,"1.0.3",facebook,30,ALL,ALL,19,54,4.9231529767,27
2026-07-03,ALL,nl,RM12,"1.0.4",facebook,43,ALL,ALL,33,219,12.0605124532,74
2026-07-03,"0",nl,RM12,"1.0.4",facebook,,int,admob,13,50,1.3277191730,6
2026-07-03,"0",nl,RM12,"1.0.4",facebook,,nav,audience-network,21,43,7.1357819479,25
2026-07-03,"0",nl,RM12,"1.0.3",facebook,,nav,audience-network,13,25,2.4485190764,19
2026-07-03,ALL,om,RM12,"1.0.4",facebook,10,ALL,ALL,9,42,0.7168942062,14
2026-07-03,ALL,pa,RM12,"1.0.4",facebook,63,ALL,ALL,53,193,6.4907347242,107
2026-07-03,ALL,pa,RM12,"1.0.3",facebook,44,ALL,ALL,39,122,3.1402925941,65
2026-07-03,"0",pa,RM12,"1.0.4",facebook,,int,audience-network,15,22,0.4565720312,12
2026-07-03,"0",pa,RM12,"1.0.3",facebook,,int,audience-network,14,24,0.4730629520,11
2026-07-03,"0",pa,RM12,"1.0.3",facebook,,nav,admob,16,24,0.5525205300,14
2026-07-03,"0",pa,RM12,"1.0.4",facebook,,nav,admob,17,24,0.5652229790,12
2026-07-03,"0",pa,RM12,"1.0.3",facebook,,nav,audience-network,26,39,1.5658526234,26
2026-07-03,"0",pa,RM12,"1.0.4",facebook,,nav,audience-network,33,60,3.3904188106,49
2026-07-03,ALL,pe,RM12,"1.0.4",facebook,841,ALL,ALL,725,5386,91.7984494163,2174
2026-07-03,ALL,pe,RM12,"1.0.5",facebook,24,ALL,ALL,11,49,0.4703295530,27
2026-07-03,ALL,pe,RM12,"1.0.3",facebook,561,ALL,ALL,460,2850,51.5371827225,1314
2026-07-03,ALL,pe,RM12,"1.0.3",unknown,20,ALL,ALL,17,40,1.0107667608,15
2026-07-03,ALL,pe,RM12,"1.0.4",unknown,13,ALL,ALL,9,12,0.6383827782,6
2026-07-03,ALL,pe,RM12,"1.0.3",Google Organic Search,14,ALL,ALL,0,0,0.0000000000,0
2026-07-03,ALL,pe,RM12,"1.0.4",Google Organic Search,14,ALL,ALL,0,0,0.0000000000,0
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,int,admob,165,507,4.9726254320,150
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,int,admob,49,167,0.6792013160,16
2026-07-03,"1",pe,RM12,"1.0.3",facebook,,int,admob,27,110,0.6455731170,16
2026-07-03,"2",pe,RM12,"1.0.3",facebook,,int,admob,12,43,0.2694129680,12
2026-07-03,"3",pe,RM12,"1.0.4",facebook,,int,admob,25,51,0.2431171140,13
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,int,admob,291,769,8.2100186150,150
2026-07-03,"6",pe,RM12,"1.0.4",facebook,,int,admob,25,72,0.3110491240,10
2026-07-03,"7",pe,RM12,"1.0.4",facebook,,int,admob,14,49,0.2790885820,16
2026-07-03,"2",pe,RM12,"1.0.4",facebook,,int,admob,24,85,0.3316015956,8
2026-07-03,"4",pe,RM12,"1.0.4",facebook,,int,admob,28,61,0.2801912320,8
2026-07-03,"5",pe,RM12,"1.0.4",facebook,,int,admob,25,53,0.2725080520,9
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,int,audience-network,241,449,6.4230324120,135
2026-07-03,"1",pe,RM12,"1.0.3",facebook,,int,audience-network,24,53,0.4705069595,28
2026-07-03,"6",pe,RM12,"1.0.4",facebook,,int,audience-network,20,32,0.2256584131,6
2026-07-03,"5",pe,RM12,"1.0.4",facebook,,int,audience-network,17,31,0.2764753225,5
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,int,audience-network,139,290,4.2149980912,108
2026-07-03,"3",pe,RM12,"1.0.4",facebook,,int,audience-network,23,39,0.2750919855,8
2026-07-03,"7",pe,RM12,"1.0.4",facebook,,int,audience-network,11,13,0.1414509618,3
2026-07-03,"4",pe,RM12,"1.0.4",facebook,,int,audience-network,17,44,0.2563572317,15
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,int,audience-network,58,113,0.9799527072,29
2026-07-03,"2",pe,RM12,"1.0.4",facebook,,int,audience-network,29,51,0.4631939378,14
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,int,mintegral,62,80,0.3512916409,49
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,int,mintegral,100,130,0.5229831476,73
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,int,mintegral,12,13,0.0313433813,7
2026-07-03,"4",pe,RM12,"1.0.4",facebook,,int,pangle,12,22,0.0576329600,14
2026-07-03,"2",pe,RM12,"1.0.4",facebook,,int,pangle,10,14,0.0768134400,5
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,int,pangle,84,227,1.7729576900,208
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,int,pangle,58,190,1.2005867200,128
2026-07-03,"6",pe,RM12,"1.0.4",facebook,,int,pangle,13,22,0.1023282200,21
2026-07-03,"1",pe,RM12,"1.0.3",facebook,,int,pangle,18,47,0.2377251000,49
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,int,pangle,33,74,0.4240798100,48
2026-07-03,"5",pe,RM12,"1.0.4",facebook,,int,pangle,15,26,0.1771230400,18
2026-07-03,"7",pe,RM12,"1.0.4",facebook,,int,pangle,12,29,0.1055447700,18
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,int,vungle,15,22,0.1350554980,16
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,int,vungle,38,61,0.4204137183,49
2026-07-03,"6",pe,RM12,"1.0.4",facebook,,int,vungle,10,20,0.0423698884,14
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,int,vungle,53,77,0.5488965968,53
2026-07-03,"4",pe,RM12,"1.0.4",facebook,,int,vungle,10,20,0.0322727523,10
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,nav,admob,292,524,6.9317927600,156
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,nav,admob,44,73,0.3171519329,17
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,nav,admob,206,356,4.7756251720,131
2026-07-03,"2",pe,RM12,"1.0.3",facebook,,nav,admob,15,25,0.2030338740,2
2026-07-03,"6",pe,RM12,"1.0.4",facebook,,nav,admob,16,36,0.2077938100,3
2026-07-03,"5",pe,RM12,"1.0.4",facebook,,nav,admob,22,50,0.2433061450,7
2026-07-03,"7",pe,RM12,"1.0.4",facebook,,nav,admob,16,27,0.1271719890,6
2026-07-03,"3",pe,RM12,"1.0.4",facebook,,nav,admob,19,29,0.0741178380,4
2026-07-03,"1",pe,RM12,"1.0.3",facebook,,nav,admob,21,55,0.2599360480,11
2026-07-03,"4",pe,RM12,"1.0.4",facebook,,nav,admob,24,48,0.3331773010,7
2026-07-03,"2",pe,RM12,"1.0.4",facebook,,nav,admob,19,36,0.1005509270,2
2026-07-03,"2",pe,RM12,"1.0.4",facebook,,nav,audience-network,43,100,1.3113321406,31
2026-07-03,"1",pe,RM12,"1.0.4",facebook,,nav,audience-network,93,183,2.9797208125,71
2026-07-03,"1",pe,RM12,"1.0.3",facebook,,nav,audience-network,37,79,1.6553424353,40
2026-07-03,"2",pe,RM12,"1.0.3",facebook,,nav,audience-network,15,20,0.2086402160,5
2026-07-03,"0",pe,RM12,"1.0.3",facebook,,nav,audience-network,329,705,29.8051705808,451
2026-07-03,"7",pe,RM12,"1.0.4",facebook,,nav,audience-network,13,19,1.0660532663,8
2026-07-03,"4",pe,RM12,"1.0.4",facebook,,nav,audience-network,28,59,0.4826870866,19
2026-07-03,"0",pe,RM12,"1.0.4",facebook,,nav,audience-network,492,1198,51.5432989373,780
2026-07-03,"6",pe,RM12,"1.0.4",facebook,,nav,audience-network,22,46,0.4854958069,14
2026-07-03,"5",pe,RM12,"1.0.4",facebook,,nav,audience-network,31,49,0.8395442495,33
2026-07-03,"3",pe,RM12,"1.0.4",facebook,,nav,audience-network,34,56,0.6750229231,33
2026-07-03,ALL,pg,RM12,"1.0.3",facebook,90,ALL,ALL,75,819,7.5511030557,331
2026-07-03,ALL,pg,RM12,"1.0.4",facebook,123,ALL,ALL,103,442,5.8270883104,255
2026-07-03,"0",pg,RM12,"1.0.4",facebook,,int,admob,42,73,0.4009933060,18
2026-07-03,"0",pg,RM12,"1.0.3",facebook,,int,admob,25,145,0.5721756740,14
2026-07-03,"0",pg,RM12,"1.0.4",facebook,,int,audience-network,51,109,1.5516581119,57
2026-07-03,"0",pg,RM12,"1.0.3",facebook,,int,audience-network,48,177,1.9397289794,70
2026-07-03,"0",pg,RM12,"1.0.3",facebook,,int,mintegral,20,34,0.0913920980,21
2026-07-03,"0",pg,RM12,"1.0.4",facebook,,int,mintegral,21,33,0.1348196218,26
2026-07-03,"0",pg,RM12,"1.0.4",facebook,,nav,admob,39,64,0.3549799800,33
2026-07-03,"0",pg,RM12,"1.0.3",facebook,,nav,admob,30,80,0.5035255970,24
2026-07-03,"0",pg,RM12,"1.0.4",facebook,,nav,audience-network,69,137,3.0936352018,108
2026-07-03,"0",pg,RM12,"1.0.3",facebook,,nav,audience-network,59,150,2.9955773186,119
2026-07-03,ALL,ph,RM12,"1.0.4",Google Organic Search,41,ALL,ALL,0,0,0.0000000000,0
2026-07-03,ALL,ph,RM12,"1.0.4",facebook,1567,ALL,ALL,1390,10034,100.6891912355,4205
2026-07-03,ALL,ph,RM12,"1.0.4",unknown,39,ALL,ALL,36,69,1.4501932293,47
2026-07-03,ALL,ph,RM12,"1.0.3",unknown,20,ALL,ALL,18,84,1.1524271069,27
2026-07-03,ALL,ph,RM12,"1.0.3",facebook,719,ALL,ALL,634,3353,48.2270291065,1545
2026-07-03,ALL,ph,RM12,"1.0.5",facebook,45,ALL,ALL,26,57,0.5296376601,29
2026-07-03,"6",ph,RM12,"1.0.4",facebook,,int,admob,21,40,0.1831988770,4
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,int,admob,29,73,0.2784939790,12
2026-07-03,"7",ph,RM12,"1.0.4",facebook,,int,admob,10,20,0.1273970182,2
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,int,admob,268,579,4.9748457430,130
2026-07-03,"4",ph,RM12,"1.0.4",facebook,,int,admob,21,51,0.1812460790,11
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,int,admob,84,274,1.1087682090,38
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,int,admob,629,1699,12.7093441321,321
2026-07-03,"5",ph,RM12,"1.0.4",facebook,,int,admob,19,65,0.3862869730,11
2026-07-03,"2",ph,RM12,"1.0.4",facebook,,int,admob,45,162,0.4903491870,23
2026-07-03,"2",ph,RM12,"1.0.3",facebook,,int,admob,10,37,0.1419047040,5
2026-07-03,"1",ph,RM12,"1.0.3",facebook,,int,admob,21,36,0.2946967650,6
2026-07-03,"5",ph,RM12,"1.0.4",facebook,,int,audience-network,10,19,0.1144030479,9
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,int,audience-network,21,57,0.3878867354,23
2026-07-03,"2",ph,RM12,"1.0.4",facebook,,int,audience-network,38,92,0.7717967667,29
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,int,audience-network,57,131,1.2745404277,45
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,int,audience-network,243,399,6.9470504164,138
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,int,audience-network,444,908,12.0618008095,310
2026-07-03,"1",ph,RM12,"1.0.3",facebook,,int,audience-network,18,29,0.3262717615,9
2026-07-03,"6",ph,RM12,"1.0.4",facebook,,int,audience-network,11,12,0.1553253446,0
2026-07-03,"4",ph,RM12,"1.0.4",facebook,,int,audience-network,22,34,0.3440368424,13
2026-07-03,"4",ph,RM12,"1.0.4",facebook,,int,mintegral,13,20,0.1049205006,15
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,int,mintegral,138,187,1.2575298406,131
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,int,mintegral,30,50,0.1223409385,45
2026-07-03,"5",ph,RM12,"1.0.4",facebook,,int,mintegral,11,15,0.1982249135,8
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,int,mintegral,11,12,0.0318447111,12
2026-07-03,"0",ph,RM12,"1.0.4",unknown,,int,mintegral,10,10,0.0344299197,14
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,int,mintegral,263,347,1.6693407411,209
2026-07-03,"2",ph,RM12,"1.0.4",facebook,,int,mintegral,25,46,0.1548983908,46
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,int,pangle,23,85,0.3127031630,71
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,int,pangle,90,288,2.1772790596,184
2026-07-03,"1",ph,RM12,"1.0.3",facebook,,int,pangle,11,43,0.2643773300,44
2026-07-03,"2",ph,RM12,"1.0.4",facebook,,int,pangle,42,93,0.5234077100,107
2026-07-03,"4",ph,RM12,"1.0.4",facebook,,int,pangle,28,60,0.5757819400,69
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,int,pangle,230,665,4.7854407597,532
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,int,pangle,58,192,1.1048063800,161
2026-07-03,"5",ph,RM12,"1.0.4",facebook,,int,pangle,16,32,0.1580282300,39
2026-07-03,"6",ph,RM12,"1.0.4",facebook,,int,pangle,12,28,0.0975175300,22
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,int,vungle,89,206,0.5426180307,121
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,int,vungle,24,37,0.1042382164,18
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,int,vungle,31,81,0.2066823229,41
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,int,vungle,10,26,0.0363021232,17
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,nav,admob,322,551,5.5744002208,220
2026-07-03,"1",ph,RM12,"1.0.3",facebook,,nav,admob,14,26,0.0995050440,7
2026-07-03,"2",ph,RM12,"1.0.4",facebook,,nav,admob,54,124,0.3384876610,23
2026-07-03,"7",ph,RM12,"1.0.4",facebook,,nav,admob,11,17,0.0736134650,4
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,nav,admob,75,216,0.5691851930,34
2026-07-03,"6",ph,RM12,"1.0.4",facebook,,nav,admob,13,55,0.1182188100,16
2026-07-03,"5",ph,RM12,"1.0.4",facebook,,nav,admob,20,58,0.2103093570,6
2026-07-03,"4",ph,RM12,"1.0.4",facebook,,nav,admob,23,53,0.1897870570,10
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,nav,admob,34,80,0.2616698190,17
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,nav,admob,730,1436,12.5068598191,499
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,nav,audience-network,381,720,23.2266987378,442
2026-07-03,"6",ph,RM12,"1.0.4",facebook,,nav,audience-network,23,35,0.4410326402,20
2026-07-03,"3",ph,RM12,"1.0.4",facebook,,nav,audience-network,41,83,0.7221446326,17
2026-07-03,"4",ph,RM12,"1.0.4",facebook,,nav,audience-network,32,54,0.5555363831,18
2026-07-03,"7",ph,RM12,"1.0.4",facebook,,nav,audience-network,11,15,0.0779868660,2
2026-07-03,"2",ph,RM12,"1.0.4",facebook,,nav,audience-network,49,148,0.9991740786,49
2026-07-03,"1",ph,RM12,"1.0.3",facebook,,nav,audience-network,25,50,0.8711548501,23
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,nav,audience-network,825,1765,39.8017125874,968
2026-07-03,"5",ph,RM12,"1.0.4",facebook,,nav,audience-network,17,36,0.2887806749,6
2026-07-03,"1",ph,RM12,"1.0.4",facebook,,nav,audience-network,77,151,1.6284259457,77
2026-07-03,"0",ph,RM12,"1.0.4",unknown,,nav,audience-network,16,22,0.8165817445,21
2026-07-03,"0",ph,RM12,"1.0.4",facebook,,open,admob,21,33,0.2799377730,12
2026-07-03,"0",ph,RM12,"1.0.3",facebook,,open,admob,10,19,0.2381157850,10
2026-07-03,ALL,pr,RM12,"1.0.3",facebook,56,ALL,ALL,42,214,7.8230662438,62
2026-07-03,ALL,pr,RM12,"1.0.4",facebook,138,ALL,ALL,118,857,27.7094771532,322
2026-07-03,"0",pr,RM12,"1.0.3",facebook,,int,admob,13,19,0.7819126490,4
2026-07-03,"1",pr,RM12,"1.0.4",facebook,,int,admob,14,65,1.1795704840,11
2026-07-03,"0",pr,RM12,"1.0.4",facebook,,int,admob,41,87,2.6626810660,29
2026-07-03,"2",pr,RM12,"1.0.4",facebook,,int,admob,12,33,0.4087869660,11
2026-07-03,"0",pr,RM12,"1.0.3",facebook,,int,audience-network,18,28,1.4950895423,7
2026-07-03,"0",pr,RM12,"1.0.4",facebook,,int,audience-network,41,79,2.5009642948,22
2026-07-03,"1",pr,RM12,"1.0.4",facebook,,int,audience-network,15,36,0.3968830710,4
2026-07-03,"0",pr,RM12,"1.0.4",facebook,,int,mintegral,11,11,0.1651308792,5
2026-07-03,"1",pr,RM12,"1.0.4",facebook,,nav,admob,13,32,1.1769255220,18
2026-07-03,"0",pr,RM12,"1.0.4",facebook,,nav,admob,62,103,8.4255233140,33
2026-07-03,"0",pr,RM12,"1.0.3",facebook,,nav,admob,22,29,1.8326858930,13
2026-07-03,"1",pr,RM12,"1.0.4",facebook,,nav,audience-network,13,29,0.6246997561,11
2026-07-03,"0",pr,RM12,"1.0.3",facebook,,nav,audience-network,24,43,2.4797700758,17
2026-07-03,"0",pr,RM12,"1.0.4",facebook,,nav,audience-network,70,131,8.0995999856,90
2026-07-03,ALL,ps,RM12,"1.0.4",facebook,24,ALL,ALL,21,84,0.6528560616,36
2026-07-03,"0",ps,RM12,"1.0.4",facebook,,nav,admob,11,11,0.0338677840,9
2026-07-03,"0",ps,RM12,"1.0.4",facebook,,nav,audience-network,15,27,0.3662584792,11
2026-07-03,ALL,pt,RM12,"1.0.4",facebook,41,ALL,ALL,34,281,7.4289498570,68
2026-07-03,ALL,pt,RM12,"1.0.3",facebook,25,ALL,ALL,22,66,4.4284254712,39
